entity,season_type,playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
skaters,regular,8478468,2025,Jeremy Lauzon,VGK,D,other,68,1294.0,24.0,13.37,0.33,0.61,0.33,0.52,0.36,0.5,102.0,2.09,0.46,0.15,0.25,0.07,1.31,0.76,0.46,0.46,0.46,2.0,0.0,2.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.05,0.08,0.32,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.03,0.33,0.0,0.49,0.49,0.49,24.0,2.0,11.0,2.0,9.0,0.0,1.0,6.0,17.0,0.0,0.0,3274.0,0.0,0.0,0.0,3.0,10.83,3.3,3.21,3.3,3.21,11.0,5.0,4.0,20.0,5.0,3.0,2.0,6.0,4.0,6.0,0.23,0.5,2.56,1.0,1.0,3.0,20.0,16.0,16.0,0.2,0.67,0.67,2.83,2.83,2.8,22.38,6.56,5.24,6.56,5.24,20.0,8.0,13.0,41.0,2.0,5.0,1.0,9.0,7.0,12.0,0.5,0.89,5.18,0.0,0.0,2.0,41.0,28.0,28.0,0.63,1.24,1.24,5.95,5.95,4.78,11.83,7.41,85.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8478468,2025,Jeremy Lauzon,VGK,D,all,68,70098.0,1592.0,17.08,0.46,0.56,0.46,0.55,0.47,0.55,303.0,83.9,3.94,4.87,22.27,2.96,49.02,37.95,3.9,3.89,3.85,5.0,7.0,73.0,48.0,55.0,176.0,13.0,1.0,5.0,0.0,28.0,0.0,43.0,44.0,72.0,120.0,29.0,79.0,0.0,251.0,11.0,45.0,111.0,7.0,3.0,2.48,0.72,0.74,0.0,1.0,0.0,174.22,121.0,119.54,27.0,0.99,1.42,0.22,4.71,4.66,4.61,1592.0,124.0,241.0,273.0,954.0,214.0,192.0,208.0,978.0,0.0,0.0,178556.0,79.0,74.0,25.0,97.0,518.26,47.31,45.62,47.54,45.84,452.0,253.0,262.0,967.0,47.0,48.0,7.0,520.0,129.0,56.0,15.12,15.91,16.27,19.0,16.0,12.0,963.75,705.0,702.29,7.21,10.61,10.61,43.91,44.11,43.44,584.3,54.47,51.03,55.21,51.74,488.0,313.0,337.0,1138.0,68.0,65.0,13.0,601.0,140.0,60.0,17.4,17.02,20.05,26.0,22.0,20.0,1156.27,801.0,813.02,9.24,12.34,12.34,51.36,52.02,49.84,172.9,135.17,3121.0,2563.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8478468,2025,Jeremy Lauzon,VGK,D,5on5,68,61359.0,1400.0,17.08,0.53,0.55,0.5,0.53,0.51,0.54,312.0,80.33,3.41,4.65,21.77,2.86,47.2,36.11,3.37,3.37,3.33,3.0,7.0,69.0,47.0,54.0,170.0,11.0,1.0,4.0,0.0,28.0,0.0,43.0,40.0,68.0,115.0,29.0,79.0,0.0,238.0,10.0,45.0,108.0,6.0,2.0,2.36,0.64,0.42,0.0,1.0,0.0,168.22,116.0,114.54,27.0,0.94,1.09,0.22,4.14,4.08,4.04,1400.0,119.0,143.0,260.0,878.0,205.0,163.0,176.0,856.0,0.0,0.0,144736.0,79.0,72.0,24.0,75.0,491.07,41.93,40.43,42.16,40.65,425.0,243.0,256.0,924.0,40.0,44.0,5.0,504.0,117.0,47.0,14.57,14.47,12.89,17.0,14.0,9.0,920.75,668.0,665.29,6.8,9.8,9.8,38.94,39.14,38.57,472.49,36.81,35.19,37.55,35.89,388.0,261.0,263.0,912.0,49.0,51.0,10.0,509.0,105.0,35.0,14.67,12.99,9.16,22.0,20.0,7.0,930.27,649.0,661.02,6.46,9.08,9.24,34.02,34.68,34.06,105.9,85.25,2363.0,2070.0,5.17,0.33,106.0,20.0,80.0,15.0
skaters,regular,8478468,2025,Jeremy Lauzon,VGK,D,4on5,68,7359.0,162.0,13.57,0.16,0.15,0.11,0.11,0.14,0.14,135.0,1.48,0.07,0.06,0.25,0.04,0.51,1.08,0.07,0.07,0.07,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,11.0,1.0,0.0,2.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.01,0.0,0.0,0.08,0.08,0.08,162.0,1.0,87.0,11.0,63.0,7.0,27.0,25.0,103.0,0.0,0.0,7857.0,0.0,0.0,0.0,0.0,16.35,2.08,1.98,2.08,1.98,16.0,5.0,2.0,23.0,2.0,1.0,0.0,10.0,8.0,3.0,0.33,0.93,0.82,1.0,1.0,0.0,23.0,21.0,21.0,0.21,0.14,0.14,2.14,2.14,2.07,89.43,11.11,10.6,11.11,10.6,80.0,44.0,61.0,185.0,17.0,9.0,2.0,83.0,28.0,13.0,2.24,3.15,5.72,4.0,2.0,11.0,185.0,124.0,124.0,2.15,2.02,1.87,11.39,11.39,11.0,2.94,16.08,27.0,211.0,0.5,0.02,4.0,1.0,4.0,1.0
skaters,regular,8478468,2025,Jeremy Lauzon,VGK,D,5on4,68,86.0,6.0,2.1,0.0,0.95,0.0,0.9,0.0,0.91,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,2133.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.3,66.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8484392,2025,Felix Unger Sorum,CAR,R,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8484392,2025,Felix Unger Sorum,CAR,R,all,1,875.0,17.0,0.7,0.46,0.53,0.38,0.44,0.5,0.48,7.0,1.43,0.13,0.09,0.26,0.05,0.83,0.64,0.13,0.14,0.14,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,2.13,2.0,2.13,0.0,0.02,0.0,0.0,0.15,0.16,0.16,17.0,1.0,1.0,1.0,14.0,0.0,1.0,1.0,15.0,0.0,0.0,2725.0,0.0,0.0,0.0,1.0,4.38,0.24,0.24,0.26,0.26,4.0,2.0,0.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,0.24,0.0,0.0,1.0,0.0,0.0,6.33,6.0,6.32,0.05,0.0,0.0,0.29,0.31,0.31,4.38,0.29,0.29,0.27,0.27,4.0,2.0,4.0,10.0,0.0,0.0,0.0,5.0,1.0,0.0,0.2,0.09,0.0,0.0,0.0,0.0,9.31,6.0,5.61,0.06,0.0,0.0,0.35,0.32,0.32,2.92,2.55,37.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8484392,2025,Felix Unger Sorum,CAR,R,5on5,1,826.0,15.0,0.7,0.46,0.54,0.38,0.51,0.5,0.54,4.0,1.43,0.13,0.09,0.26,0.05,0.83,0.64,0.13,0.14,0.14,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,2.13,2.0,2.13,0.0,0.02,0.0,0.0,0.15,0.16,0.16,15.0,1.0,1.0,1.0,12.0,0.0,1.0,1.0,13.0,0.0,0.0,2203.0,0.0,0.0,0.0,1.0,4.38,0.24,0.24,0.26,0.26,4.0,2.0,0.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,0.24,0.0,0.0,1.0,0.0,0.0,6.33,6.0,6.32,0.05,0.0,0.0,0.29,0.31,0.31,4.38,0.29,0.29,0.27,0.27,4.0,2.0,4.0,10.0,0.0,0.0,0.0,5.0,1.0,0.0,0.2,0.09,0.0,0.0,0.0,0.0,9.31,6.0,5.61,0.06,0.0,0.0,0.35,0.32,0.32,2.28,1.96,34.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8484392,2025,Felix Unger Sorum,CAR,R,4on5,1,2.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8484392,2025,Felix Unger Sorum,CAR,R,5on4,1,47.0,1.0,0.7,0.0,0.08,0.0,0.5,0.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8482093,2025,Seth Jarvis,CAR,C,other,71,4999.0,65.0,73.5,0.61,0.57,0.68,0.49,0.68,0.45,187.0,25.55,7.85,1.65,4.1,0.85,11.47,8.08,7.59,7.85,7.59,4.0,2.0,21.0,13.0,3.0,37.0,12.0,6.0,0.0,0.0,2.0,0.0,15.0,11.0,15.0,28.0,1.0,2.0,3.0,1.0,1.0,1.0,10.0,15.0,9.0,0.4,1.8,5.65,0.0,0.0,6.0,37.0,34.0,34.0,0.0,0.51,0.0,0.0,8.35,8.35,8.07,65.0,27.0,7.0,12.0,19.0,8.0,4.0,18.0,35.0,3.0,3.0,4892.0,2.0,2.0,1.0,0.0,101.18,22.4,20.34,22.4,20.34,80.0,58.0,48.0,186.0,18.0,6.0,1.0,67.0,42.0,29.0,2.4,5.24,14.76,4.0,2.0,12.0,186.0,138.0,138.0,2.24,2.03,2.03,22.61,22.61,20.95,46.65,14.53,14.04,14.53,14.04,36.0,28.0,23.0,87.0,13.0,3.0,1.0,23.0,17.0,24.0,0.9,2.1,11.53,0.0,3.0,10.0,87.0,64.0,64.0,0.9,0.7,0.7,14.74,14.74,14.34,13.71,10.5,103.0,109.0,0.01,0.08,1.0,3.0,1.0,3.0
skaters,regular,8482093,2025,Seth Jarvis,CAR,C,all,71,80427.0,1541.0,83.75,0.61,0.55,0.64,0.58,0.63,0.57,175.0,248.83,31.21,17.75,51.8,7.85,124.33,93.07,30.09,31.46,30.32,19.0,15.0,224.0,102.0,45.0,371.0,66.0,32.0,18.0,3.0,43.0,1.0,130.0,102.0,192.0,294.0,8.0,23.0,32.0,81.0,41.0,57.0,205.0,88.0,33.0,7.83,10.62,12.75,9.0,12.0,11.0,376.74,326.0,330.34,23.0,4.1,3.73,3.06,32.25,32.48,31.88,1541.0,361.0,129.0,227.0,824.0,273.0,190.0,294.0,784.0,32.0,47.0,179200.0,23.0,41.0,19.0,27.0,975.84,100.79,95.41,101.57,96.11,849.0,474.0,422.0,1745.0,103.0,73.0,10.0,970.0,251.0,102.0,30.26,30.98,39.55,35.0,32.0,36.0,1766.58,1323.0,1337.83,15.75,15.11,15.28,101.26,101.88,98.29,571.56,65.2,62.35,64.66,61.83,526.0,244.0,229.0,999.0,67.0,68.0,8.0,516.0,182.0,72.0,16.36,22.22,26.62,20.0,27.0,20.0,986.1,770.0,761.34,8.87,14.08,14.08,59.98,59.59,58.27,164.44,136.43,3347.0,2378.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8482093,2025,Seth Jarvis,CAR,C,5on5,71,56685.0,1167.0,83.75,0.55,0.58,0.6,0.61,0.6,0.6,345.0,162.13,15.39,11.22,36.44,5.12,83.94,61.88,14.87,15.65,15.1,5.0,7.0,143.0,71.0,33.0,247.0,29.0,17.0,14.0,1.0,28.0,1.0,79.0,75.0,126.0,197.0,5.0,17.0,21.0,76.0,30.0,45.0,151.0,49.0,14.0,6.12,5.81,3.46,8.0,8.0,1.0,252.74,214.0,218.34,18.0,2.35,2.81,1.63,16.11,16.34,16.12,1167.0,209.0,95.0,195.0,668.0,211.0,149.0,205.0,602.0,21.0,31.0,154395.0,17.0,33.0,15.0,18.0,605.13,45.36,43.7,46.14,44.41,522.0,301.0,273.0,1096.0,42.0,42.0,4.0,665.0,122.0,36.0,20.85,15.17,9.35,20.0,18.0,4.0,1117.58,823.0,837.83,7.9,7.75,7.75,45.51,46.13,45.32,413.84,37.58,35.94,37.05,35.42,374.0,182.0,166.0,722.0,43.0,53.0,4.0,388.0,136.0,32.0,12.48,16.47,8.64,17.0,21.0,5.0,709.1,556.0,547.34,5.9,9.74,9.74,33.75,33.36,32.76,130.45,96.18,2958.0,1928.0,1.44,1.72,32.0,28.0,24.0,21.0
skaters,regular,8482093,2025,Seth Jarvis,CAR,C,4on5,71,6510.0,156.0,78.72,0.36,0.12,0.3,0.17,0.35,0.19,227.0,17.11,2.45,0.99,2.1,0.48,4.62,10.35,2.37,2.45,2.37,2.0,0.0,15.0,6.0,1.0,22.0,5.0,3.0,1.0,1.0,5.0,0.0,6.0,6.0,12.0,18.0,0.0,0.0,6.0,0.0,7.0,7.0,9.0,9.0,3.0,0.4,1.27,0.78,1.0,1.0,1.0,22.0,21.0,21.0,5.0,0.22,0.38,0.54,2.13,2.13,2.12,156.0,3.0,27.0,10.0,116.0,14.0,29.0,32.0,81.0,6.0,4.0,11881.0,0.0,4.0,2.0,1.0,41.0,5.16,4.91,5.16,4.91,39.0,14.0,3.0,56.0,7.0,6.0,2.0,27.0,21.0,5.0,1.05,2.74,1.37,2.0,3.0,2.0,56.0,53.0,53.0,0.54,1.07,1.24,4.46,4.46,4.45,74.66,9.09,8.57,9.09,8.57,77.0,23.0,33.0,133.0,10.0,10.0,3.0,73.0,15.0,12.0,2.15,1.7,5.25,3.0,2.0,5.0,133.0,100.0,100.0,1.59,3.1,3.1,7.59,7.59,7.3,3.52,24.98,61.0,293.0,0.0,0.0,0.0,1.0,0.0,0.0
skaters,regular,8482093,2025,Seth Jarvis,CAR,C,5on4,71,12233.0,153.0,81.64,0.89,0.9,0.89,0.89,0.87,0.85,226.0,42.6,5.34,3.81,8.88,1.34,23.6,12.03,5.09,5.34,5.09,8.0,5.0,44.0,11.0,7.0,62.0,18.0,5.0,3.0,1.0,8.0,0.0,30.0,9.0,39.0,50.0,2.0,4.0,2.0,3.0,3.0,4.0,35.0,13.0,7.0,0.91,1.57,2.87,0.0,2.0,3.0,62.0,55.0,55.0,0.0,1.01,0.54,0.89,5.46,5.46,5.38,153.0,122.0,0.0,10.0,21.0,40.0,8.0,39.0,66.0,2.0,8.0,7414.0,4.0,2.0,1.0,6.0,224.2,27.36,25.96,27.36,25.96,205.0,98.0,96.0,399.0,34.0,19.0,3.0,209.0,62.0,32.0,5.85,7.44,14.07,8.0,8.0,18.0,399.0,303.0,303.0,5.0,4.26,4.26,28.1,28.1,27.01,33.39,3.49,3.31,3.49,3.31,37.0,9.0,4.0,50.0,1.0,2.0,0.0,31.0,11.0,4.0,0.77,1.53,1.2,0.0,1.0,0.0,50.0,46.0,46.0,0.42,0.55,0.55,3.36,3.36,3.33,14.96,1.71,197.0,25.0,0.0,0.08,0.0,2.0,0.0,2.0
skaters,regular,8482785,2025,Justin Robidas,CAR,C,other,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8482785,2025,Justin Robidas,CAR,C,all,2,1282.0,29.0,1.3,0.57,0.66,0.56,0.65,0.54,0.66,23.0,1.46,0.09,0.08,0.42,0.05,0.83,0.53,0.09,0.08,0.08,1.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,3.0,0.0,1.0,2.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,2.82,2.0,1.86,0.0,0.02,0.0,0.0,0.1,0.1,0.1,29.0,6.0,2.0,9.0,12.0,7.0,2.0,2.0,18.0,12.0,12.0,5918.0,0.0,2.0,1.0,1.0,10.58,0.48,0.47,0.45,0.45,10.0,5.0,8.0,23.0,1.0,0.0,0.0,15.0,0.0,0.0,0.48,0.0,0.0,1.0,0.0,0.0,22.58,15.0,14.55,0.12,0.0,0.0,0.59,0.56,0.56,9.51,0.35,0.35,0.37,0.37,6.0,7.0,5.0,18.0,1.0,0.0,0.0,12.0,1.0,0.0,0.24,0.12,0.0,1.0,0.0,0.0,18.72,13.0,13.62,0.1,0.0,0.0,0.45,0.47,0.47,6.68,3.52,126.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8482785,2025,Justin Robidas,CAR,C,5on5,2,1282.0,29.0,1.3,0.57,0.6,0.56,0.59,0.54,0.63,18.0,1.46,0.09,0.08,0.42,0.05,0.83,0.53,0.09,0.08,0.08,1.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,3.0,0.0,1.0,2.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,2.82,2.0,1.86,0.0,0.02,0.0,0.0,0.1,0.1,0.1,29.0,6.0,2.0,9.0,12.0,7.0,2.0,2.0,18.0,12.0,12.0,4519.0,0.0,2.0,1.0,1.0,10.58,0.48,0.47,0.45,0.45,10.0,5.0,8.0,23.0,1.0,0.0,0.0,15.0,0.0,0.0,0.48,0.0,0.0,1.0,0.0,0.0,22.58,15.0,14.55,0.12,0.0,0.0,0.59,0.56,0.56,9.51,0.35,0.35,0.37,0.37,6.0,7.0,5.0,18.0,1.0,0.0,0.0,12.0,1.0,0.0,0.24,0.12,0.0,1.0,0.0,0.0,18.72,13.0,13.62,0.1,0.0,0.0,0.45,0.47,0.47,3.8,2.5,83.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
