game_date,home_team,away_team,home_odds,away_odds,home_score,away_score,home_win,season,source_query,source,market_home_raw_prob,market_away_raw_prob,market_home_no_vig_prob,home_decimal_odds,away_decimal_odds
2023-01-07,TOR,DET,-350,276,4,1,1,20222023,Detroit Red Wings highest moneyline 2022-23,statmuse,0.7777777777777778,0.26595744680851063,0.7451868629671573,1.2857142857142856,3.76
2023-01-07,VGK,LAK,-150,128,1,5,0,20222023,Los Angeles Kings highest moneyline 2022-23,statmuse,0.6,0.43859649122807015,0.5777027027027027,1.6666666666666665,2.2800000000000002
2023-01-08,ANA,BOS,247,-311,1,7,0,20222023,Anaheim Ducks highest moneyline 2022-23,statmuse,0.2881844380403458,0.7566909975669099,0.275807458209466,3.47,1.3215434083601285
2023-01-08,ARI,PIT,189,-230,1,4,0,20222023,Pittsburgh Penguins lowest moneyline 2022-23,statmuse,0.3460207612456747,0.696969696969697,0.33175831909118325,2.8899999999999997,1.434782608695652
2023-01-08,CHI,CGY,278,-356,4,3,1,20222023,Calgary Flames lowest moneyline 2022-23,statmuse,0.26455026455026454,0.7807017543859649,0.253097109364593,3.78,1.2808988764044944
2023-01-08,MIN,STL,-214,177,0,3,0,20222023,Minnesota Wild lowest moneyline 2022-23,statmuse,0.6815286624203821,0.36101083032490977,0.653719755618783,1.4672897196261683,2.77
2023-01-08,WPG,VAN,-168,142,7,4,1,20222023,Winnipeg Jets lowest moneyline 2022-23,statmuse,0.6268656716417911,0.4132231404958678,0.6027039848197344,1.5952380952380953,2.42
2023-01-08,WSH,CBJ,-368,287,1,0,1,20222023,Columbus Blue Jackets highest moneyline 2022-23,statmuse,0.7863247863247863,0.25839793281653745,0.7526636225266362,1.2717391304347827,3.87
2023-01-09,BUF,PHI,-236,193,0,4,0,20222023,Buffalo Sabres lowest moneyline 2022-23,statmuse,0.7023809523809523,0.3412969283276451,0.6729863355004477,1.423728813559322,2.9299999999999997
2023-01-09,LAK,EDM,-108,-112,6,3,1,20222023,Edmonton Oilers highest moneyline 2022-23,statmuse,0.5192307692307693,0.5283018867924528,0.4956702459300312,1.925925925925926,1.8928571428571428
2023-01-09,MTL,SEA,175,-211,0,4,0,20222023,Seattle Kraken lowest moneyline 2022-23,statmuse,0.36363636363636365,0.6784565916398714,0.34894810659186537,2.75,1.4739336492890995
2023-01-10,ARI,SJS,118,-140,2,4,0,20222023,Arizona Coyotes lowest moneyline 2022-23,statmuse,0.45871559633027525,0.5833333333333334,0.4402054292002935,2.1799999999999997,1.7142857142857144
2023-01-10,BUF,SEA,-117,-103,3,4,0,20222023,Buffalo Sabres lowest moneyline 2022-23,statmuse,0.5391705069124424,0.5073891625615764,0.5151837230488916,1.8547008547008548,1.970873786407767
2023-01-10,CAR,NJD,-151,128,3,5,0,20222023,New Jersey Devils highest moneyline 2022-23,statmuse,0.601593625498008,0.43859649122807015,0.5783496841822336,1.6622516556291391,2.2800000000000002
2023-01-10,NYR,MIN,-144,121,4,3,1,20222023,Minnesota Wild highest moneyline 2022-23,statmuse,0.5901639344262295,0.45248868778280543,0.5660216277746158,1.6944444444444444,2.21
2023-01-10,PIT,VAN,-191,160,5,4,1,20222023,Pittsburgh Penguins lowest moneyline 2022-23,statmuse,0.6563573883161512,0.38461538461538464,0.6305231081767394,1.5235602094240837,2.6
2023-01-10,TBL,CBJ,-437,336,6,3,1,20222023,Columbus Blue Jackets highest moneyline 2022-23,statmuse,0.813780260707635,0.22935779816513763,0.7801270922729209,1.22883295194508,4.359999999999999
2023-01-11,ANA,EDM,205,-249,2,6,0,20222023,Edmonton Oilers lowest moneyline 2022-23,statmuse,0.32786885245901637,0.7134670487106017,0.31485407551084843,3.05,1.4016064257028114
2023-01-11,LAK,SJS,-210,173,4,3,1,20222023,Los Angeles Kings lowest moneyline 2022-23,statmuse,0.6774193548387096,0.3663003663003663,0.6490433601267973,1.4761904761904763,2.73
2023-01-11,PHI,WSH,152,-181,5,3,1,20222023,Washington Capitals lowest moneyline 2022-23,statmuse,0.3968253968253968,0.6441281138790036,0.381213370957239,2.52,1.5524861878453038
2023-01-11,TOR,NSH,-179,152,2,1,1,20222023,Nashville Predators highest moneyline 2022-23,statmuse,0.6415770609318996,0.3968253968253968,0.6178500986193294,1.558659217877095,2.52
2023-01-12,ARI,OTT,133,-156,3,5,0,20222023,Arizona Coyotes lowest moneyline 2022-23,statmuse,0.4291845493562232,0.609375,0.41324982243171693,2.33,1.641025641025641
2023-01-12,BOS,SEA,-240,196,0,3,0,20222023,Seattle Kraken highest moneyline 2022-23,statmuse,0.7058823529411765,0.33783783783783783,0.6763137852246763,1.4166666666666667,2.96
2023-01-12,CBJ,CAR,268,-340,2,6,0,20222023,Carolina Hurricanes lowest moneyline 2022-23,statmuse,0.2717391304347826,0.7727272727272727,0.2601702932828761,3.68,1.2941176470588236
2023-01-12,CHI,COL,263,-333,3,2,1,20222023,Chicago Blackhawks highest moneyline 2022-23,statmuse,0.27548209366391185,0.76905311778291,0.26373653146870185,3.63,1.3003003003003002
2023-01-12,MTL,NSH,149,-176,4,3,1,20222023,Nashville Predators lowest moneyline 2022-23,statmuse,0.40160642570281124,0.6376811594202898,0.38642473118279574,2.49,1.5681818181818183
2023-01-12,NYR,DAL,-132,111,2,1,1,20222023,Dallas Stars highest moneyline 2022-23,statmuse,0.5689655172413793,0.47393364928909953,0.5455613883883099,1.7575757575757576,2.1100000000000003
2023-01-12,TBL,VAN,-267,216,5,4,1,20222023,Tampa Bay Lightning lowest moneyline 2022-23,statmuse,0.7275204359673024,0.31645569620253167,0.6968745870225982,1.3745318352059925,3.16
2023-01-13,ANA,NJD,270,-340,2,6,0,20222023,Anaheim Ducks highest moneyline 2022-23,statmuse,0.2702702702702703,0.7727272727272727,0.2591283863368669,3.7,1.2941176470588236
2023-01-13,PIT,WPG,-174,146,1,4,0,20222023,Winnipeg Jets highest moneyline 2022-23,statmuse,0.635036496350365,0.4065040650406504,0.609708848498661,1.5747126436781609,2.46
2023-01-14,BOS,TOR,-156,132,4,3,1,20222023,Toronto Maple Leafs highest moneyline 2022-23,statmuse,0.609375,0.43103448275862066,0.5857068876229934,1.641025641025641,2.3200000000000003
2023-01-14,CAR,PIT,-213,175,2,1,1,20222023,Pittsburgh Penguins highest moneyline 2022-23,statmuse,0.6805111821086262,0.36363636363636365,0.6517385257301808,1.4694835680751175,2.75
2023-01-14,CHI,SEA,192,-234,5,8,0,20222023,Seattle Kraken lowest moneyline 2022-23,statmuse,0.3424657534246575,0.7005988023952096,0.3283265177728846,2.92,1.4273504273504274
2023-01-14,COL,OTT,-167,141,7,0,1,20222023,Ottawa Senators highest moneyline 2022-23,statmuse,0.6254681647940075,0.4149377593360996,0.6011770505026364,1.5988023952095807,2.41
2023-01-14,DAL,CGY,-114,-106,5,6,0,20222023,Calgary Flames highest moneyline 2022-23,statmuse,0.5327102803738317,0.5145631067961165,0.5086640097036909,1.8771929824561404,1.9433962264150944
2023-01-14,DET,CBJ,-239,196,3,4,0,20222023,Detroit Red Wings lowest moneyline 2022-23,statmuse,0.7050147492625368,0.33783783783783783,0.676044493712014,1.4184100418410042,2.96
2023-01-14,FLA,VAN,-217,178,4,3,1,20222023,Florida Panthers lowest moneyline 2022-23,statmuse,0.6845425867507886,0.3597122302158273,0.655532132223502,1.4608294930875576,2.7800000000000002
2023-01-14,LAK,NJD,-119,-101,2,5,0,20222023,New Jersey Devils highest moneyline 2022-23,statmuse,0.54337899543379,0.5024875621890548,0.5195490681610843,1.8403361344537816,1.99009900990099
2023-01-14,MIN,ARI,-381,298,2,1,1,20222023,Arizona Coyotes highest moneyline 2022-23,statmuse,0.7920997920997921,0.25125628140703515,0.759184531736575,1.26246719160105,3.98
2023-01-14,NSH,BUF,-134,113,3,5,0,20222023,Nashville Predators lowest moneyline 2022-23,statmuse,0.5726495726495726,0.4694835680751174,0.5494975164606677,1.7462686567164178,2.13
2023-01-14,NYI,MTL,-238,194,2,1,1,20222023,New York Islanders lowest moneyline 2022-23,statmuse,0.7041420118343196,0.3401360544217687,0.6742859345488186,1.4201680672268908,2.94
2023-01-14,STL,TBL,160,-190,2,4,0,20222023,St. Louis Blues highest moneyline 2022-23,statmuse,0.38461538461538464,0.6551724137931034,0.3698979591836735,2.6,1.526315789473684
2023-01-14,VGK,EDM,-132,112,3,4,0,20222023,Edmonton Oilers highest moneyline 2022-23,statmuse,0.5689655172413793,0.4716981132075472,0.5467333541731791,1.7575757575757576,2.12
2023-01-14,WSH,PHI,-214,177,1,3,0,20222023,Washington Capitals lowest moneyline 2022-23,statmuse,0.6815286624203821,0.36101083032490977,0.653719755618783,1.4672897196261683,2.77
2023-01-15,CAR,VAN,-291,235,3,4,0,20222023,Carolina Hurricanes lowest moneyline 2022-23,statmuse,0.7442455242966752,0.29850746268656714,0.713731376066186,1.343642611683849,3.35
2023-01-15,NYR,MTL,-398,309,1,2,0,20222023,Montreal Canadiens highest moneyline 2022-23,statmuse,0.7991967871485943,0.24449877750611246,0.7657374566049806,1.2512562814070352,4.09
2023-01-15,WPG,ARI,-373,294,2,1,1,20222023,Arizona Coyotes highest moneyline 2022-23,statmuse,0.7885835095137421,0.25380710659898476,0.7565143980809423,1.2680965147453083,3.94
2023-01-16,BOS,PHI,-300,240,6,0,1,20222023,Boston Bruins lowest moneyline 2022-23,statmuse,0.75,0.29411764705882354,0.7183098591549295,1.3333333333333333,3.4
2023-01-16,CBJ,NYR,144,-171,1,3,0,20222023,Columbus Blue Jackets lowest moneyline 2022-23,statmuse,0.4098360655737705,0.6309963099630996,0.39375799139834944,2.44,1.5847953216374269
2023-01-16,COL,DET,-203,169,6,3,1,20222023,Detroit Red Wings highest moneyline 2022-23,statmuse,0.66996699669967,0.37174721189591076,0.64313896380746,1.4926108374384237,2.69
2023-01-16,PIT,ANA,-335,265,4,3,1,20222023,Anaheim Ducks highest moneyline 2022-23,statmuse,0.7701149425287356,0.273972602739726,0.7375961393454983,1.2985074626865671,3.65
2023-01-16,SJS,NJD,161,-194,3,4,0,20222023,New Jersey Devils lowest moneyline 2022-23,statmuse,0.3831417624521073,0.6598639455782312,0.3673438788514881,2.6100000000000003,1.5154639175257731
2023-01-16,VGK,DAL,-114,-106,0,4,0,20222023,Dallas Stars highest moneyline 2022-23,statmuse,0.5327102803738317,0.5145631067961165,0.5086640097036909,1.8771929824561404,1.9433962264150944
2023-01-17,ARI,DET,111,-132,4,3,1,20222023,Arizona Coyotes lowest moneyline 2022-23,statmuse,0.47393364928909953,0.5689655172413793,0.45443861161168997,2.1100000000000003,1.7575757575757576
2023-01-17,CHI,BUF,169,-202,4,3,1,20222023,Buffalo Sabres lowest moneyline 2022-23,statmuse,0.37174721189591076,0.6688741721854304,0.3572357992855284,2.69,1.495049504950495
2023-01-17,EDM,SEA,-184,155,5,2,1,20222023,Seattle Kraken highest moneyline 2022-23,statmuse,0.647887323943662,0.39215686274509803,0.6229421136484334,1.5434782608695652,2.55
2023-01-17,MTL,WPG,205,-251,4,1,1,20222023,Winnipeg Jets lowest moneyline 2022-23,statmuse,0.32786885245901637,0.7150997150997151,0.31436120191661815,3.05,1.3984063745019921
2023-01-17,NSH,CBJ,-212,176,2,1,1,20222023,Nashville Predators lowest moneyline 2022-23,statmuse,0.6794871794871795,0.36231884057971014,0.6522204387372926,1.4716981132075473,2.76
2023-01-17,PHI,ANA,-215,178,5,2,1,20222023,Philadelphia Flyers lowest moneyline 2022-23,statmuse,0.6825396825396826,0.3597122302158273,0.6548701654431905,1.4651162790697674,2.7800000000000002
2023-01-17,TOR,FLA,-174,147,5,4,1,20222023,Florida Panthers highest moneyline 2022-23,statmuse,0.635036496350365,0.4048582995951417,0.6106737901048623,1.5747126436781609,2.4699999999999998
2023-01-18,CGY,COL,-150,128,1,4,0,20222023,Colorado Avalanche highest moneyline 2022-23,statmuse,0.6,0.43859649122807015,0.5777027027027027,1.6666666666666665,2.2800000000000002
2023-01-18,NYI,BOS,164,-197,1,4,0,20222023,New York Islanders highest moneyline 2022-23,statmuse,0.3787878787878788,0.6632996632996633,0.3634894991922456,2.6399999999999997,1.5076142131979695
2023-01-18,OTT,PIT,-112,-108,5,4,1,20222023,Pittsburgh Penguins highest moneyline 2022-23,statmuse,0.5283018867924528,0.5192307692307693,0.5043297540699688,1.8928571428571428,1.925925925925926
2023-01-19,ARI,WSH,187,-228,0,4,0,20222023,Washington Capitals lowest moneyline 2022-23,statmuse,0.34843205574912894,0.6951219512195121,0.33388981636060105,2.87,1.4385964912280702
2023-01-19,BUF,NYI,-127,106,3,2,1,20222023,Buffalo Sabres lowest moneyline 2022-23,statmuse,0.5594713656387665,0.4854368932038835,0.5354263026482748,1.7874015748031495,2.06
2023-01-19,CAR,MIN,-177,151,5,2,1,20222023,Minnesota Wild highest moneyline 2022-23,statmuse,0.6389891696750902,0.398406374501992,0.6159551901507064,1.5649717514124295,2.51
2023-01-19,CBJ,ANA,-168,142,3,5,0,20222023,Columbus Blue Jackets lowest moneyline 2022-23,statmuse,0.6268656716417911,0.4132231404958678,0.6027039848197344,1.5952380952380953,2.42
2023-01-19,EDM,TBL,-126,105,5,3,1,20222023,Tampa Bay Lightning highest moneyline 2022-23,statmuse,0.5575221238938053,0.4878048780487805,0.533347098905637,1.7936507936507935,2.05
2023-01-19,LAK,DAL,-144,122,0,4,0,20222023,Dallas Stars highest moneyline 2022-23,statmuse,0.5901639344262295,0.45045045045045046,0.5671302866874822,1.6944444444444444,2.2199999999999998
2023-01-19,MTL,FLA,199,-245,2,6,0,20222023,Florida Panthers lowest moneyline 2022-23,statmuse,0.33444816053511706,0.7101449275362319,0.32017075773745995,2.99,1.4081632653061225
2023-01-19,NYR,BOS,-109,-111,1,3,0,20222023,Boston Bruins highest moneyline 2022-23,statmuse,0.5215311004784688,0.5260663507109005,0.4978354041300489,1.9174311926605505,1.900900900900901
2023-01-19,PHI,CHI,-231,190,1,4,0,20222023,Philadelphia Flyers lowest moneyline 2022-23,statmuse,0.6978851963746223,0.3448275862068966,0.669297632131082,1.432900432900433,2.9
2023-01-19,TOR,WPG,-170,143,4,1,1,20222023,Winnipeg Jets highest moneyline 2022-23,statmuse,0.6296296296296297,0.411522633744856,0.6047430830039525,1.5882352941176472,2.4299999999999997
2023-01-20,PIT,OTT,-164,139,4,1,1,20222023,Ottawa Senators highest moneyline 2022-23,statmuse,0.6212121212121212,0.41841004184100417,0.5975364351484848,1.6097560975609757,2.3899999999999997
2023-01-21,BUF,ANA,-292,236,6,3,1,20222023,Anaheim Ducks highest moneyline 2022-23,statmuse,0.7448979591836735,0.2976190476190476,0.7145187601957586,1.3424657534246576,3.36
2023-01-21,CBJ,SJS,116,-137,5,3,1,20222023,Columbus Blue Jackets lowest moneyline 2022-23,statmuse,0.46296296296296297,0.5780590717299579,0.44471965773474437,2.16,1.72992700729927
2023-01-21,CGY,TBL,-113,-107,6,3,1,20222023,Calgary Flames highest moneyline 2022-23,statmuse,0.5305164319248826,0.5169082125603864,0.5064960374171755,1.8849557522123894,1.9345794392523366
2023-01-21,DAL,ARI,-356,279,4,0,1,20222023,Arizona Coyotes highest moneyline 2022-23,statmuse,0.7807017543859649,0.2638522427440633,0.747402007489309,1.2808988764044944,3.79
2023-01-21,DET,PHI,-139,117,1,2,0,20222023,Detroit Red Wings lowest moneyline 2022-23,statmuse,0.5815899581589958,0.4608294930875576,0.5579231637164049,1.7194244604316546,2.17
2023-01-21,FLA,MIN,-115,-105,5,3,1,20222023,Minnesota Wild highest moneyline 2022-23,statmuse,0.5348837209302325,0.5121951219512195,0.5108342361863488,1.8695652173913042,1.9523809523809523
2023-01-21,MTL,TOR,293,-371,3,2,1,20222023,Montreal Canadiens highest moneyline 2022-23,statmuse,0.2544529262086514,0.7876857749469215,0.24416416540955815,3.93,1.2695417789757413
2023-01-21,NYI,CAR,148,-176,2,5,0,20222023,New York Islanders highest moneyline 2022-23,statmuse,0.4032258064516129,0.6376811594202898,0.3873792948573995,2.48,1.5681818181818183
2023-01-21,SEA,COL,-108,-112,1,2,0,20222023,Colorado Avalanche highest moneyline 2022-23,statmuse,0.5192307692307693,0.5283018867924528,0.4956702459300312,1.925925925925926,1.8928571428571428
2023-01-21,STL,CHI,-269,219,3,5,0,20222023,St. Louis Blues lowest moneyline 2022-23,statmuse,0.7289972899728997,0.31347962382445144,0.6992934618738337,1.3717472118959106,3.19
2023-01-21,VAN,EDM,169,-205,2,4,0,20222023,Vancouver Canucks highest moneyline 2022-23,statmuse,0.37174721189591076,0.6721311475409836,0.35612119796835773,2.69,1.4878048780487805
2023-01-22,ARI,VGK,182,-223,4,1,1,20222023,Vegas Golden Knights lowest moneyline 2022-23,statmuse,0.3546099290780142,0.6904024767801857,0.3393356165822705,2.8200000000000003,1.4484304932735426
2023-01-22,BOS,SJS,-388,304,4,0,1,20222023,Boston Bruins lowest moneyline 2022-23,statmuse,0.7950819672131147,0.24752475247524752,0.7625904880516852,1.2577319587628866,4.04
2023-01-22,CHI,LAK,194,-235,1,2,0,20222023,Los Angeles Kings lowest moneyline 2022-23,statmuse,0.3401360544217687,0.7014925373134329,0.32654254800662835,2.94,1.425531914893617
2023-01-22,NJD,PIT,-145,123,2,1,1,20222023,Pittsburgh Penguins highest moneyline 2022-23,statmuse,0.5918367346938775,0.4484304932735426,0.5689275974311604,1.6896551724137931,2.23
2023-01-22,PHI,WPG,138,-163,3,5,0,20222023,Winnipeg Jets lowest moneyline 2022-23,statmuse,0.42016806722689076,0.6197718631178707,0.4040310934955603,2.38,1.6134969325153374
2023-01-23,CGY,CBJ,-353,277,4,3,1,20222023,Calgary Flames lowest moneyline 2022-23,statmuse,0.7792494481236203,0.26525198938992045,0.7460491868528598,1.28328611898017,3.77
2023-01-23,DAL,BUF,-189,159,2,3,0,20222023,Buffalo Sabres highest moneyline 2022-23,statmuse,0.6539792387543253,0.3861003861003861,0.6287780503782867,1.529100529100529,2.59
2023-01-23,NYR,FLA,-154,131,6,2,1,20222023,Florida Panthers highest moneyline 2022-23,statmuse,0.6062992125984252,0.4329004329004329,0.5834290025256667,1.6493506493506493,2.31
2023-01-23,TOR,NYI,-236,192,5,2,1,20222023,New York Islanders highest moneyline 2022-23,statmuse,0.7023809523809523,0.3424657534246575,0.6722334946152645,1.423728813559322,2.92
2023-01-24,ARI,ANA,-128,108,2,5,0,20222023,Anaheim Ducks lowest moneyline 2022-23,statmuse,0.5614035087719298,0.4807692307692308,0.5386856587892521,1.78125,2.08
2023-01-24,DET,SJS,-145,122,3,2,1,20222023,Detroit Red Wings lowest moneyline 2022-23,statmuse,0.5918367346938775,0.45045045045045046,0.5678250132298465,1.6896551724137931,2.2199999999999998
2023-01-24,MTL,BOS,321,-414,2,4,0,20222023,Boston Bruins lowest moneyline 2022-23,statmuse,0.2375296912114014,0.8054474708171206,0.22774198693806658,4.21,1.2415458937198067
2023-01-24,NJD,VGK,-176,150,3,2,1,20222023,Vegas Golden Knights highest moneyline 2022-23,statmuse,0.6376811594202898,0.4,0.6145251396648044,1.5681818181818183,2.5
2023-01-24,PHI,LAK,112,-134,3,4,0,20222023,Philadelphia Flyers lowest moneyline 2022-23,statmuse,0.4716981132075472,0.5726495726495726,0.45166769610870916,2.12,1.7462686567164178
2023-01-24,PIT,FLA,-166,141,7,6,1,20222023,Florida Panthers highest moneyline 2022-23,statmuse,0.6240601503759399,0.4149377593360996,0.6006365792871513,1.6024096385542168,2.41
2023-01-24,STL,BUF,-135,114,3,5,0,20222023,St. Louis Blues lowest moneyline 2022-23,statmuse,0.574468085106383,0.4672897196261682,0.551441114716549,1.7407407407407407,2.1399999999999997
2023-01-24,TBL,MIN,-165,140,4,2,1,20222023,Minnesota Wild highest moneyline 2022-23,statmuse,0.6226415094339622,0.4166666666666667,0.5990922844175491,1.606060606060606,2.4
2023-01-24,VAN,CHI,-245,201,5,2,1,20222023,Vancouver Canucks lowest moneyline 2022-23,statmuse,0.7101449275362319,0.33222591362126247,0.6812785809968128,1.4081632653061225,3.01
2023-01-25,DAL,CAR,-105,-115,2,3,0,20222023,Carolina Hurricanes highest moneyline 2022-23,statmuse,0.5121951219512195,0.5348837209302325,0.4891657638136511,1.9523809523809523,1.8695652173913042
2023-01-25,EDM,CBJ,-396,311,2,3,0,20222023,Columbus Blue Jackets highest moneyline 2022-23,statmuse,0.7983870967741935,0.24330900243309003,0.7664299572416132,1.2525252525252526,4.109999999999999
2023-01-25,OTT,NYI,-126,106,2,1,1,20222023,Ottawa Senators lowest moneyline 2022-23,statmuse,0.5575221238938053,0.4854368932038835,0.5345580360820495,1.7936507936507935,2.06
2023-01-25,SEA,VAN,-179,153,6,1,1,20222023,Seattle Kraken lowest moneyline 2022-23,statmuse,0.6415770609318996,0.3952569169960474,0.6187847568557258,1.558659217877095,2.5300000000000002
2023-01-25,TOR,NYR,-156,134,3,2,1,20222023,New York Rangers highest moneyline 2022-23,statmuse,0.609375,0.42735042735042733,0.5877882262012109,1.641025641025641,2.34
